0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.0,0.0,0.0,0.0,-0.1625139053154509,-0.30043319641503763,0.01109908473882104,0.0,-0.24397390017298284,-1.158581918501234,-0.004817500779091447,0.0,-0.3036364703146981,-3.3344981595956127,-0.07981553876800773,0.0,-0.4554964431576167,-10.296054424524772,-0.43125344147758476,0.0,-0.12136964549051417,-2.419163080058886,-0.0933794038651249,0.0,-1.1665251266462482,-13.704201631334854,-1.174141875428713,0.0,-0.3096236657148376,-3.736041016083059,-0.39639165134972987,0.0,-0.19199318892396183,-2.6111414115761704,-0.29234089215720643,0.0,-0.013944390175543034,-2.2946777516564043,-0.22109822174099408,0.0,-0.8597338894379507,-11.205689537003542,-1.2726872315088833,0.0,-0.2699600723585519,-3.3943709847915438,-0.4206412841161476,0.0,-0.17302682860977844,-2.411890288899445,-0.3042344950652267,0.0,-0.04046065292010768,-1.990704056510339,-0.323842940857137,0.0,-1.153034519720947,-14.811734169328936,-2.340305904271052,0.0,-0.27688619564825045,-3.610934617538899,-0.555591373186452,0.0,-0.16442138464296566,-2.5471407132770763,-0.3763897468009011,0.0,-0.1681651531333459,-1.642266451218808,-0.39257264648182405,0.0,-1.0180172692466858,-8.835152264125373,-1.90374165873379,0.0,-0.6232059577547848,-6.323937239358494,-1.2646665645994741,0.0,-0.29481859337131133,-3.6735251570190584,-0.6853264997496763,0.0
0.0,0.0,0.0,0.0,0.3745178411133679,-0.26488881971415573,0.022340236860051082,0.0,1.0701774871139262,-1.3759606609640287,0.018623564029759752,0.0,3.339612543043364,-4.993250570654116,-0.12813254553437295,0.0,5.990387590593415,-9.514760302769437,-0.40797951185898174,0.0,0.5760095035155172,-2.78785418288929,-0.010984503422038003,0.0,1.858736388837803,-4.121592280775174,-0.280595749811616,0.0,2.424133345520738,-3.7373347039848324,-0.4608593907020029,0.0,2.3590188505398753,-2.8601728540582774,-0.4748867902262795,0.0,0.5338355172761583,-2.751338860336986,-0.14357547060689385,0.0,1.7136214949672965,-3.764144518342385,-0.38120564303030285,0.0,2.2415411826802893,-3.4197746692788025,-0.4603980302717295,0.0,2.301403464566608,-2.733219290420555,-0.44074805876632883,0.0,0.7192027781426471,-2.872974617318228,-0.34225881252243745,0.0,2.404176228479167,-4.80031952966286,-0.704989440581536,0.0,2.487856988165492,-3.5869257471224563,-0.581015004597053,0.0,2.3092005620687335,-2.6452157982576825,-0.46286433662939713,0.0,0.9637284393558841,-2.2670492852300956,-0.5304749592748189,0.0,5.458871287794737,-8.205217517008796,-1.9169143358319756,0.0,3.7161487139500737,-4.544808762418104,-1.0284538965033783,0.0,2.7472322366075907,-2.844505589853087,-0.6449414838391352,0.0
0.0,0.0,0.0,0.0,-0.19308755288747523,-0.34809360098863995,0.0396330584319783,0.0,-0.28936334016970383,-1.208274898053589,0.0549156735725288,0.0,-0.27910849650012937,-2.820740371693344,0.04134207911244145,0.0,-0.21752660662899984,-6.145219838010835,-0.07367173440367823,0.0,-0.26216349248278387,-3.391511219426456,-0.046848511037477704,0.0,-0.9117291650962639,-8.660249136984067,-0.4543640107093489,0.0,-0.41386637395733655,-3.731141173425443,-0.27664306518576903,0.0,-0.2856745580570414,-2.673879858204832,-0.22562443831216594,0.0,-0.10381329471648647,-3.0097748437473992,-0.24053072277782916,0.0,-0.8254153837947715,-8.305280094121015,-0.8132548674341683,0.0,-0.34075654291416935,-3.3061903440343676,-0.3716330551283796,0.0,-0.22421905847823445,-2.4265365779458494,-0.2895865948743487,0.0,-0.12173670839744775,-2.230432036773011,-0.34876096864862716,0.0,-1.2282883875397714,-12.058210090120356,-1.8525871137345364,0.0,-0.3524122937500596,-3.6066457049474883,-0.5533667395966695,0.0,-0.21202745090984187,-2.5894159118065425,-0.3917369428331788,0.0,-0.22937380329436816,-1.5579679141767062,-0.38857133626398205,0.0,-0.9279374261213387,-6.440491956533402,-1.4786071647741232,0.0,-0.8448174447337117,-6.876777679385387,-1.4896487809976742,0.0,-0.39891863591807303,-4.064323836053324,-0.8335673626865517,0.0
0.0,0.0,0.0,0.0,0.4164836982967809,-0.2801321897537159,0.04011031437657127,0.0,1.1618442575854757,-1.3855786645530763,0.07418576684314511,0.0,3.334033046788422,-4.546344422658488,0.04957675152543629,0.0,4.792594246279429,-6.860976435288584,-0.04559001551435689,0.0,0.5637070832778928,-2.835599457585674,0.06611909389623424,0.0,1.676467337697779,-3.9593519890288515,-0.133225658613714,0.0,2.296106791873752,-3.7590975521417986,-0.31392673926101594,0.0,2.3227703587414164,-2.9925357247956152,-0.3620029241899387,0.0,0.49670816971585924,-2.7513836827678073,-0.07298762274430179,0.0,1.6028852184530538,-3.7311511491714184,-0.26396072865814324,0.0,2.1935642778345295,-3.508460051047274,-0.35898188479235166,0.0,2.3090926214743375,-2.877932315493687,-0.3652989496506482,0.0,0.6486253580953245,-2.788083888638665,-0.256557785090437,0.0,2.3785425876633512,-4.969511345827208,-0.569769318918514,0.0,2.49189873210941,-3.731941934342644,-0.4823683040731186,0.0,2.3443992741948896,-2.817740990826503,-0.39882612921100463,0.0,0.8474869338467834,-2.162700950275545,-0.42728921385205826,0.0,6.021560787317271,-9.848646999733194,-1.8323106628378156,0.0,3.984060001747573,-5.301052620329589,-0.9401601329574959,0.0,2.9154745187603055,-3.3100726023315867,-0.5820584171044227,0.0
0.0,0.0,0.0,0.0,-0.22237605323087456,-0.3802556843806868,0.06140479808717682,0.0,-0.35071026312301246,-1.2084192913921201,0.08973663603982081,0.0,-0.4564219975964346,-2.6358019650702063,0.08760710996266947,0.0,-0.8180737286110623,-6.7479286186607235,0.0008948491814594307,0.0,-0.26537948221940727,-3.76043827398282,-0.012144295570774006,0.0,-0.8505667324215705,-8.006038277163437,-0.35338458177880283,0.0,-0.4028022827349196,-3.76977431110739,-0.25022934708241634,0.0,-0.2631559929497619,-2.7437320379778662,-0.21371762723110216,0.0,-0.09757341410956112,-3.3102009765787317,-0.2457008555890787,0.0,-0.8018651906380002,-7.625371673894724,-0.7169962059713343,0.0,-0.3625236620011665,-3.3756945491886046,-0.36353265230536874,0.0,-0.2328202577961306,-2.4988906160502298,-0.2883218956062839,0.0,-0.12101618481531426,-2.3600411333829214,-0.36996892027556394,0.0,-1.1492695743372834,-10.857664503503052,-1.6232856782417682,0.0,-0.3746775520345783,-3.701829761183795,-0.5430082417441024,0.0,-0.21918839585942465,-2.650171108006627,-0.3828741432785696,0.0,-0.24065503989234574,-1.6143052987630344,-0.41400964378455557,0.0,-0.9076539641290386,-6.3091320900366625,-1.4721142708404802,0.0,-0.8452540664087631,-6.728749289162957,-1.4840088268630478,0.0,-0.4159647856018795,-4.084751213517684,-0.8560760829335823,0.0
0.0,0.0,0.0,0.0,0.42788336843143965,-0.2748135614826381,0.049418116143473974,0.0,1.1087055470322182,-1.235380564742524,0.08106440163441885,0.0,2.6571404816398334,-3.310393103158306,0.038731405775063996,0.0,4.1960227067288915,-5.358308684954309,-0.0726012058867304,0.0,0.5746623437698143,-2.833011640322721,0.08377770900062236,0.0,1.6423844218824002,-3.8932786774181025,-0.10667064543465944,0.0,2.291024186088539,-3.7673649709660437,-0.2962392148056012,0.0,2.3323515216802346,-3.0294741431315297,-0.35813578636151716,0.0,0.5095869134077654,-2.7720667030817827,-0.0733091855363607,0.0,1.5622705227659344,-3.645745186298768,-0.26110533160166455,0.0,2.1817730246946327,-3.500839664570713,-0.373248063148525,0.0,2.2975405237661723,-2.8974276196419906,-0.3870405102810162,0.0,0.6683515999033668,-2.8522008511949988,-0.27898982912655457,0.0,2.2229628830529347,-4.697350785781595,-0.5646762525282765,0.0,2.49235372620039,-3.7585083464621034,-0.5102872035661272,0.0,2.38318746951215,-2.8814203898250645,-0.4295221045092244,0.0,0.8832735867292847,-2.277058598543656,-0.4792976766194006,0.0,5.663367234206568,-9.463381143499522,-1.8731422901293626,0.0,3.9393608455808526,-5.346310651403191,-1.008495066144046,0.0,2.9395595413383857,-3.4238314693334613,-0.6360952652932905,0.0
0.0,0.0,0.0,0.0,-0.25969223148997017,-0.37757600503437677,0.04697689948811779,0.0,-0.4631459662459282,-1.2056750625335197,0.060371905216434436,0.0,-0.7831294806490744,-2.7677361068083894,0.028472752956416224,0.0,-1.603132915708631,-6.9329806208866716,-0.14611582046964594,0.0,-0.2559502167807574,-3.9026006970714078,0.008680585096324973,0.0,-0.8195935547795158,-7.539773595944933,-0.29287669592689736,0.0,-0.40697816017542643,-3.740248412747486,-0.24387299461984763,0.0,-0.27053556916663873,-2.7287472474034202,-0.21931107724741125,0.0,-0.08091025665681252,-3.3702480536022565,-0.21551599236771724,0.0,-0.7815336133407692,-7.389939333167392,-0.6514179265473926,0.0,-0.37039383857765673,-3.4055189960367773,-0.36265923217621443,0.0,-0.23478392859020303,-2.489379106205859,-0.2888240273563496,0.0,-0.09269053309781633,-2.356006295870665,-0.3390247875495372,0.0,-1.3861340202941093,-12.892540657692267,-1.8254324683201217,0.0,-0.40029951840076317,-3.91020773507384,-0.5443290352390678,0.0,-0.2246138841296544,-2.7093864334840876,-0.3720793399280773,0.0,-0.19883633087849226,-1.5796127072696058,-0.38880220696454854,0.0,-0.8289457932482993,-6.033675763655665,-1.3568882422173782,0.0,-0.9427642080755158,-7.481109786136089,-1.57410528033834,0.0,-0.45081098223480726,-4.22744599636178,-0.8411135103068406,0.0
0.0,0.0,0.0,0.0,0.4322592572347075,-0.27933382849377847,0.05389897937413214,0.0,1.0971175965563762,-1.2318421297671385,0.0886921731086626,0.0,2.5623380707783623,-3.212759407311434,0.0485291391940868,0.0,4.122191152245743,-5.28272169100649,-0.0666392165371356,0.0,0.5732696499299503,-2.845675017481837,0.08364188514552942,0.0,1.621669188592721,-3.87872484030404,-0.10490203346221127,0.0,2.3119092412641455,-3.8279498596354338,-0.2981051928768131,0.0,2.35999555745053,-3.0846750139100387,-0.36323643754016366,0.0,0.5071119594749485,-2.7865047349569116,-0.08025054559663061,0.0,1.5426576560582002,-3.6208180908693097,-0.2700306264258645,0.0,2.198037112159291,-3.5363739034934394,-0.3899993565281918,0.0,2.3286109709244234,-2.9367647184614607,-0.4044066933228365,0.0,0.6628480483508046,-2.8633181532913223,-0.29325948767544924,0.0,2.139494942525267,-4.56649186107404,-0.5631031163534737,0.0,2.475682860545956,-3.7595371438830316,-0.5220634157607967,0.0,2.3994233130918023,-2.916876974738919,-0.443274395108086,0.0,0.872916183988229,-2.2815084549850053,-0.4977501543388813,0.0,5.410587800109701,-9.145882017427494,-1.8665003157142308,0.0,3.794227138160625,-5.2196901382841165,-1.016622301310593,0.0,2.8685751742741528,-3.408243580451806,-0.6514071442311511,0.0
0.0,0.0,0.0,0.0,-0.27174064376785173,-0.38681244922529306,0.0697879973097969,0.0,-0.46737964891076295,-1.1259637411063887,0.11683245045270799,0.0,-0.7033339248573035,-2.268168474561859,0.13935296045763193,0.0,-1.259623295658387,-4.928152964701811,0.13442364774938048,0.0,-0.3732603988605397,-3.5375745332598374,0.13040617366314253,0.0,-1.0736187872486154,-7.984423787644467,-0.0924188636753177,0.0,-0.5030839897773133,-3.8496258995278563,-0.15958374847524512,0.0,-0.32935730827259535,-2.78521653834426,-0.16515090740699254,0.0,-0.20100533809815255,-3.340713987705205,-0.12401110886579889,0.0,-0.9515861705115386,-7.403707427842077,-0.5066982510389237,0.0,-0.43890462300678373,-3.4030902018604774,-0.309911456554956,0.0,-0.28000603796729023,-2.4959415760179406,-0.25688954608282527,0.0,-0.172809333377346,-2.5191003417109488,-0.3048508749277616,0.0,-1.3064305319924627,-10.465057084265926,-1.3339879778977677,0.0,-0.4452682402676986,-3.7415451766807535,-0.4968954744527575,0.0,-0.26728439786461705,-2.6822229619903646,-0.3606155543231661,0.0,-0.24591682099760623,-1.7842983514335407,-0.39315738074619594,0.0,-1.0314027661064378,-6.981966829915045,-1.4817403928907251,0.0,-0.8401650247085167,-6.078970283187167,-1.2576688069485145,0.0,-0.4583088640382719,-3.8135135827322517,-0.7613578618840723,0.0
0.0,0.0,0.0,0.0,0.42731418258585907,-0.29402085732023,0.07354034669446587,0.0,1.0989872634618827,-1.3147907103729415,0.1495718121898125,0.0,2.75059621429419,-3.721180914971456,0.21246929805762077,0.0,4.577910310937548,-6.413617087016565,0.20462368385411692,0.0,0.5961565385971126,-2.9141149561270363,0.14253512824333767,0.0,1.7340085325866388,-4.0566850648358,-0.00036505491128011015,0.0,2.41530157541992,-3.956800398782032,-0.18100551405654014,0.0,2.4284884978546626,-3.162171879249764,-0.26095503167441136,0.0,0.5379759901075981,-2.877007753551385,-0.03209706438442852,0.0,1.655671474959709,-3.8001160313886158,-0.1951815916748362,0.0,2.283578957412443,-3.6335903612171285,-0.3068294739419834,0.0,2.357359144880133,-2.9564925409143132,-0.327127611802409,0.0,0.6980676346647404,-2.985598791269711,-0.24879542115592165,0.0,2.2336322835375615,-4.7235715916446015,-0.4838149560540904,0.0,2.518446598577546,-3.808492252273035,-0.44791507919962614,0.0,2.3828273616708504,-2.906662307100216,-0.3793143437100714,0.0,0.910189078805198,-2.4081993144698486,-0.4627193967236601,0.0,5.242025195413907,-8.930701321293364,-1.5972014624087791,0.0,3.8126123057670016,-5.276334593701761,-0.8967085885504805,0.0,2.9082590011773664,-3.479695975468549,-0.5785498500321977,0.0
