0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.0,0.0,0.0,0.0,0.38041052441559037,-0.19001517711432464,-0.15777885234422856,0.0,1.3108568920596975,-1.5716672501890558,-0.41802239444026673,0.0,1.2559227805428108,-2.025999894551121,-0.4032715419771208,0.0,0.9817928121175571,-1.7222260941189773,-0.3252900901984918,0.0,1.247123970881656,-2.9745984516366915,-0.36320096454405554,0.0,0.8206311898986651,-2.5940971144201646,-0.592007276455918,0.0,1.423089532532593,-3.719262090127699,-1.631127801353117,0.0,0.9156331074593267,-1.6891372161299536,-1.287170026638419,0.0,0.7947385573186284,-3.830119989859916,-0.43150876651261993,0.0,0.5588420032044471,-3.1508723581031832,-0.7006166987721391,0.0,2.1204375395436013,-9.216444754312086,-3.573577650018903,0.0,0.5082400866214117,-1.421068957327261,-0.9589484805732975,0.0,0.06957707680942553,-3.568239529039883,-0.4623678804394252,0.0,0.0636021945752141,-3.1058474711646773,-0.7562427584813866,0.0,0.116749256980843,-4.352007385259882,-1.4765341518816613,0.0,0.04279572570316499,-1.1802554858793513,-0.5702198407493415,0.0,-0.44551902632573503,-2.4200637728519716,-0.3939524053093526,0.0,-0.3519867149148394,-2.558693250597681,-0.6232779708081978,0.0,-0.4370288088247457,-2.222309283122095,-0.6909212103592325,0.0,-0.3349281266835845,-1.1095931883808237,-0.42745778926712075,0.0
0.0,0.0,0.0,0.0,0.4055821318255097,-0.4439426718376439,-0.10454702128642579,0.0,1.4013592164285613,-2.343842490565475,-0.31886553177782423,0.0,1.3226231977229495,-2.638107854892192,-0.34112871352575636,0.0,0.9773100261624654,-2.0758068619261256,-0.26823077834209985,0.0,0.43004489531732504,-3.7141009366951923,0.007830581056695917,0.0,0.7512964625635844,-3.3304229702138253,-0.29641020640251586,0.0,1.606218511213518,-4.575300802260767,-0.948291374068673,0.0,1.4629966065806905,-3.216625394366511,-1.0183518112153296,0.0,-0.011748050523920325,-3.315045683103488,-0.021977066144067567,0.0,0.6228194546524679,-4.174156851921663,-0.39899977339141535,0.0,2.816394579925274,-10.106453061491473,-1.9294513124855461,0.0,1.131719076176696,-2.9535587480080214,-0.8295610317288601,0.0,-0.34598064519976807,-2.8737759483436136,-0.09611292543974403,0.0,0.2693595508520176,-4.496386132655425,-0.598720173397538,0.0,1.9796823329337203,-11.420347297311375,-1.967032576363016,0.0,0.6116076176599009,-2.359509588384446,-0.43376025382279393,0.0,-0.5711436476563532,-2.2273004813603627,-0.1653022544311166,0.0,-0.1791721740081226,-3.924161712304154,-0.5886727546368712,0.0,0.27031106975848923,-5.183964206967829,-0.8673552030161275,0.0,0.28645185525173156,-2.5589695299413266,-0.39688035139087163,0.0
0.0,0.0,0.0,0.0,0.45570275431350626,-0.34362734998815836,-0.08935101137852003,0.0,1.457212116628608,-1.8480520732110992,-0.2413308499977992,0.0,1.454809328756957,-2.3798888352219167,-0.28729937434888386,0.0,1.0725584840956552,-1.9031120099409455,-0.2271621568484313,0.0,1.7111607206081976,-4.4425194745253425,0.14698838130058137,0.0,1.0766704681237365,-2.839794541817301,-0.1953552057074046,0.0,1.9094388121905206,-4.2918955469685445,-0.7560582459444154,0.0,1.3224517514422678,-2.3707843704233955,-0.7030131959594704,0.0,0.9958628613338268,-4.864159404550989,0.11842685866608743,0.0,0.809812465660991,-3.2803756459588422,-0.23533479332319868,0.0,4.5037746772698934,-15.269324872594296,-2.248727497528413,0.0,0.6932651878576002,-1.8500102733664296,-0.3935801777190728,0.0,0.1295016852291067,-3.611571226939556,-0.015111422304318034,0.0,0.450895168046576,-3.5778322690456537,-0.3373049398875669,0.0,0.9422835891499134,-6.5370658338073655,-0.7952895809803938,0.0,0.21946980837503896,-1.5184204725624941,-0.15267302044923745,0.0,-0.34384673251372244,-2.4511234214454563,-0.09507822107532224,0.0,-0.055768040041907906,-2.9650237364245497,-0.2195739431731089,0.0,-0.05388941945256178,-3.4815292543991387,-0.1950661419759751,0.0,-0.10190266527862632,-1.867956178395075,0.0018390766416609948,0.0
0.0,0.0,0.0,0.0,0.454838772783008,-0.307663940078216,-0.06434078251411444,0.0,1.452693029156075,-1.6771834646871386,-0.1386492074036051,0.0,1.4955925350052104,-2.3010307130772922,-0.17487780220590118,0.0,1.1102831386286536,-1.8826476652960178,-0.1441982294905938,0.0,1.6525152936517984,-4.019445090048519,0.1621091931547249,0.0,1.1256287312966333,-2.81077836107638,-0.15486509007453972,0.0,1.9652792452559549,-4.241461669689082,-0.6308529546433431,0.0,1.5161301508496412,-2.6217638245483723,-0.6422794364835925,0.0,1.0994462344373712,-4.802275918168558,0.12996118267971873,0.0,0.8246340640427435,-3.216042706395628,-0.2303707951762284,0.0,4.209086602187999,-13.997214703302358,-2.083005965561591,0.0,0.6316623006676949,-1.5326003155310954,-0.34804618622675754,0.0,0.2099515502148648,-3.6723253726213234,-0.012933026284286187,0.0,0.42374492912456146,-3.3903539554651614,-0.344235408579644,0.0,0.7699597199810205,-5.43026003784988,-0.7281269324849148,0.0,0.20574856883088075,-1.1799240220336713,-0.14003553296027396,0.0,-0.3053467805203563,-2.451124316511297,-0.0919540748436467,0.0,-0.03748465853633935,-2.766016754638356,-0.25068301860185277,0.0,-0.05614683567048458,-3.3339466702376206,-0.2827807615718715,0.0,-0.09942689858600476,-1.6822906346931585,-0.05859472440545668,0.0
0.0,0.0,0.0,0.0,0.4622603018386862,-0.27239611188328755,-0.10046830887504969,0.0,1.4357522649279426,-1.5116423848384986,-0.21785625264787975,0.0,1.506805251239834,-2.161354481415465,-0.25263443552057435,0.0,1.1169064273139786,-1.8121236308795534,-0.19681104782579062,0.0,1.6458736331355377,-3.7970959097878785,0.06422413103930244,0.0,1.1560312774961514,-2.7065964279317085,-0.26122293970587745,0.0,1.9788397997649894,-3.9279190032855147,-0.8759340345212454,0.0,1.3180406387695038,-2.0142027392599564,-0.755884075363688,0.0,1.0738235673451368,-4.42157391315207,0.042570439843790706,0.0,0.8529514645884126,-3.029491783393973,-0.3300001093551722,0.0,3.556389726252982,-10.948722823493732,-2.3129431161453504,0.0,0.5877592214249533,-1.3162501460578533,-0.44707003933378175,0.0,0.22427779984252827,-3.4399416279482153,-0.06566988652533175,0.0,0.47060250031694606,-3.304150520074597,-0.460840302317213,0.0,0.6610322531640395,-4.5333357160906775,-0.8824183032587732,0.0,0.14596301482337226,-0.9368541877370201,-0.19238266661111775,0.0,-0.2781888674486352,-2.363160594543332,-0.12388494075478053,0.0,-0.02694567774152243,-2.644036292374678,-0.31236237733684036,0.0,-0.09368492963627972,-3.0516750557246475,-0.37277141376426,0.0,-0.15976729824908664,-1.5778341903364401,-0.1232825910113239,0.0
0.0,0.0,0.0,0.0,0.43290206602887504,-0.21204755966786715,-0.11549260842807932,0.0,1.4688112135716578,-1.534846977870539,-0.2593487154937928,0.0,1.53466187755588,-2.1470585550333334,-0.2727649613715953,0.0,1.1181120371202546,-1.811409314635582,-0.19655113467978164,0.0,1.8459672298155188,-4.081473601222113,-0.01111440235029804,0.0,1.1985673168820579,-2.6795451222751003,-0.2974905077455227,0.0,2.079942860468772,-3.827712270787973,-0.9082658949659949,0.0,1.3047264358185948,-1.8580639959402048,-0.719680605625317,0.0,1.1698407348066575,-4.569249506470232,-0.016324618077363816,0.0,0.9074202501153265,-3.0336571015512215,-0.35727244969410554,0.0,4.052079928013579,-11.345973366583909,-2.468944868771303,0.0,0.6217740715908835,-1.310056831733155,-0.43155570418269334,0.0,0.26180560038230555,-3.3987795816213264,-0.0935397546900626,0.0,0.5124304020460134,-3.1850774541263833,-0.4676650338574524,0.0,0.7893472622257813,-4.676469161928631,-0.931591394570434,0.0,0.1648477299838681,-0.9844279020147303,-0.1925270984548568,0.0,-0.23067000476841917,-2.369149124210832,-0.13309136011096176,0.0,0.024912076597915837,-2.6232792167021977,-0.33095187059930287,0.0,-0.035492143706671773,-3.1076221688449457,-0.4126152416748301,0.0,-0.14338173742321847,-1.6887240126040124,-0.15329392980572923,0.0
0.0,0.0,0.0,0.0,0.45107450502973157,-0.23468817813321224,-0.12018924068578357,0.0,1.476353656563261,-1.5267728581640572,-0.2594709754294222,0.0,1.5401899755678028,-2.206682973253485,-0.2786386681499142,0.0,1.1150716243562222,-1.8264069231673175,-0.19870654133359789,0.0,1.9246468855215118,-4.101524568285083,0.060360081344855876,0.0,1.242303973558104,-2.770865746086212,-0.28824456751741406,0.0,2.155587281359703,-4.081675808782932,-0.9554971076503052,0.0,1.3131565180492537,-1.9497725072809777,-0.7518898094147336,0.0,1.3334973102017074,-4.974644195640886,0.057428100614967996,0.0,0.909976314029848,-3.0393847852910607,-0.33656571644799,0.0,3.9211196178471814,-11.083986385136127,-2.3903416842454646,0.0,0.6883835410049267,-1.469213581285004,-0.4895797874617504,0.0,0.2983624231543762,-3.590634214243202,-0.059020338438491776,0.0,0.4942365825651946,-3.089006701869864,-0.43736274943995207,0.0,0.9210042000557401,-5.3001036726945605,-1.0449318857457632,0.0,0.20666894040651265,-1.0936887439478513,-0.2192914649618402,0.0,-0.24279807199660497,-2.371295941465157,-0.1161619349352361,0.0,0.035379443974924395,-2.60056902114762,-0.3218134117520866,0.0,0.03689451490774725,-3.307265110656253,-0.4429403841436967,0.0,-0.060234593063976584,-1.7901404364874312,-0.1767740379487126,0.0
0.0,0.0,0.0,0.0,0.4577017835951967,-0.22108750639543934,-0.12637553587180056,0.0,1.4971850465080723,-1.5346788359143488,-0.27567751410658753,0.0,1.5146248597929741,-2.162746021060498,-0.28231048197478925,0.0,1.1029458732310198,-1.7834182064705613,-0.1984216188626874,0.0,1.9653444076361797,-4.146817519804957,0.00567157415276059,0.0,1.202293439963393,-2.7052881384071727,-0.3048780630271912,0.0,2.140719126452661,-3.9898313017631404,-0.9685420147421544,0.0,1.283623667252089,-1.81491403472726,-0.729574020966619,0.0,1.344987365534032,-4.99373246760149,0.0047432996241427204,0.0,0.8652239852183307,-2.9337716481230594,-0.33930587073261664,0.0,4.076057546209838,-11.449470234436728,-2.5049716852833166,0.0,0.6831495469624758,-1.4180528674325465,-0.47829809615252333,0.0,0.2901679449050487,-3.5678887295291175,-0.08865490007644292,0.0,0.4824942221354136,-3.078991803382438,-0.4621989887093673,0.0,0.8308623991286005,-4.797182357228042,-1.006078996668191,0.0,0.18895944518850633,-0.9855940277425252,-0.21315363275083707,0.0,-0.24942750796537957,-2.3491619135353483,-0.13107713262094917,0.0,0.019971377327626383,-2.5462374547699262,-0.3288213692949394,0.0,0.01687889317962868,-3.212950896247873,-0.4455307804121902,0.0,-0.06426229857122481,-1.6816931689185939,-0.17146671574092096,0.0
0.0,0.0,0.0,0.0,0.4396028198345128,-0.22341483777414248,-0.13044208457933226,0.0,1.5016570474051527,-1.6264847531701294,-0.3029198173779734,0.0,1.4803274649881377,-2.1885610714149406,-0.3029111969491703,0.0,1.0813012023048254,-1.786128950743279,-0.21409813148995516,0.0,1.8271587660762647,-4.105681938004929,-0.02321771781071353,0.0,1.1765023825878755,-2.7440160723746616,-0.3409813077284559,0.0,2.0771822141954064,-4.038140360102665,-1.0718838732818543,0.0,1.2341212533699024,-1.8414677214141695,-0.8057314940865907,0.0,1.1691078701283237,-4.6841866048086125,-0.01764590576818005,0.0,0.8553060111934622,-3.000172802910066,-0.38002383294264597,0.0,3.7037199080837717,-10.769385055151245,-2.579989494952092,0.0,0.6389102972151092,-1.356363416356425,-0.509316515555654,0.0,0.242403699291827,-3.4829416872651207,-0.09616903627041909,0.0,0.44331063272281235,-3.068119357527075,-0.4780319707517765,0.0,0.798980972414613,-4.925730600303221,-1.0943098554393742,0.0,0.1850051299800492,-0.9827238057346848,-0.23879772250571854,0.0,-0.26413104107716506,-2.361559286106966,-0.1345440859704843,0.0,-0.005634275219485238,-2.5897006894321124,-0.3520079250137241,0.0,-0.002823065318734853,-3.2658268379482376,-0.5089371957324477,0.0,-0.06066046030749981,-1.6238535062797612,-0.21299699978111475,0.0
0.0,0.0,0.0,0.0,0.41266267883551366,-0.24206631395295855,-0.14190787040328465,0.0,1.4483602049400248,-1.7391947367300176,-0.34678066776999705,0.0,1.3616195530335877,-2.2260115635159834,-0.3328927707621643,0.0,1.0010730478737573,-1.7964381589520473,-0.23575175200924617,0.0,1.3892779791706669,-3.5123701618637075,-0.06844334154288907,0.0,1.0954284654087576,-2.8272598342831254,-0.4094697917736,0.0,1.888258145445219,-4.057056943989369,-1.2439102210685757,0.0,1.0060153824896796,-1.6082652136522022,-0.8295993420077186,0.0,0.8022059473100851,-3.8563023867576964,-0.049235990545206526,0.0,0.7224511799608563,-3.046236253855958,-0.43031040573161927,0.0,2.7958404314166194,-9.882273739256402,-2.640887117156412,0.0,0.47417046750079134,-1.1306485613492698,-0.4972273227176062,0.0,0.13269123801722332,-3.2501570875533234,-0.09954468800157691,0.0,0.2932121781690351,-3.064696041757834,-0.5163679331152862,0.0,0.40757811931618726,-4.059128708041569,-1.0172074821832249,0.0,0.10110715515524685,-0.7907884264369043,-0.24005052304758062,0.0,-0.3105023066032667,-2.4113309722805503,-0.13279682075097293,0.0,-0.1032388842619971,-2.614135650145493,-0.3839626332601078,0.0,-0.18758157328590414,-3.0289098259269247,-0.5500448288751946,0.0,-0.16985872599235408,-1.3671650828206712,-0.229506079147727,0.0
